species_id,provider_id,botanical_name,supplier_status,product_url,source_id,review_status,notes
BCNPPD-0458,PROV-OAKSUMMIT,Rudbeckia columnifera,available,https://oaksummitnursery.ca/products/upright-prairie-coneflower-mexican-hat-rudbeckia-columnifera-native-perennial-flower-50-seeds,SRC-0417,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0459,PROV-OAKSUMMIT,Elaeagnus commutata,unavailable,https://oaksummitnursery.ca/products/silverberry-wolf-willow-seeds-elaeagnus-commutata-international-shipping,SRC-0418,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0460,PROV-OAKSUMMIT,Ribes americanum,available,https://oaksummitnursery.ca/products/wild-american-black-currant-ribes-americanum-berry-bush-zone-3-30-seeds,SRC-0419,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0461,PROV-OAKSUMMIT,Cornus alternifolia,available,https://oaksummitnursery.ca/products/pagoda-dogwood-cornus-alternifolia-zone-3-20-seeds,SRC-0420,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0462,PROV-OAKSUMMIT,Viburnum rafinesquianum,available,https://oaksummitnursery.ca/products/downy-arrow-wood-viburnum-rafinesquianum-zone-3-20-seeds,SRC-0421,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0463,PROV-OAKSUMMIT,Acer saccharum,unavailable,https://oaksummitnursery.ca/products/sugar-maple-acer-saccharum-zone-3-4-30-seeds,SRC-0423,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0464,PROV-OAKSUMMIT,Juniperus communis,available,https://oaksummitnursery.ca/products/common-juniper-juniperus-communis-zone-2-20-seeds,SRC-0424,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0465,PROV-OAKSUMMIT,Anemone patens,available,https://oaksummitnursery.ca/products/prairie-crocus-seeds-anemone-patens-perennial-zone-3,SRC-0426,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0466,PROV-OAKSUMMIT,Agastache foeniculum,available,https://oaksummitnursery.ca/products/giant-hyssop-seeds-agastache-foeniculum-perennial-zone-3,SRC-0429,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0467,PROV-OAKSUMMIT,Helianthus maximiliani,available,https://oaksummitnursery.ca/products/maximilian-sunflower-seeds-helianthus-maximiliani-perennial-zone-3,SRC-0432,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0468,PROV-OAKSUMMIT,Penstemon gracilis,available,https://oaksummitnursery.ca/products/lilac-beardtongue-seeds-penstemon-gracilis-perennial-zone-3,SRC-0433,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0469,PROV-OAKSUMMIT,Asclepias ovalifolia,available,https://oaksummitnursery.ca/products/dwarf-milkweed-seeds-asclepias-ovalifolia-perennial-zone-3,SRC-0434,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0470,PROV-OAKSUMMIT,Campanula rotundifolia,available,https://oaksummitnursery.ca/products/harebell-seeds-campanula-rotundifolia-perennial-zone-3,SRC-0435,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0471,PROV-OAKSUMMIT,Zizia aptera,available,https://oaksummitnursery.ca/products/heart-leaved-alexander-seeds-zizia-aptera-perennial-zone-3,SRC-0436,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0472,PROV-OAKSUMMIT,Viburnum cassinoides,available,https://oaksummitnursery.ca/products/wild-raisin-viburnum-cassinoides-witherod-viburnum-native-ornamental-shrub-50-seeds,SRC-0438,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0473,PROV-OAKSUMMIT,Corylus americana,unavailable,https://oaksummitnursery.ca/products/american-hazelnut-seeds-hazel-nuts-cold-hardy-nut-trees,SRC-0440,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0474,PROV-OAKSUMMIT,Pinus sibirica,unavailable,https://oaksummitnursery.ca/products/siberian-stone-seeds-pinus-siberica-15-seeds,SRC-0441,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0475,PROV-OAKSUMMIT,Sambucus caerulea,available,https://oaksummitnursery.ca/products/blue-elderberry-seeds-sambucus-caerulea-hardiness-zone-5-29c-20f-100-seeds,SRC-0442,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0476,PROV-OAKSUMMIT,Echinacea pallida,unavailable,https://oaksummitnursery.ca/products/echinacea-seeds-echinacea-pallida-pale-purple-coneflower-40-seeds,SRC-0443,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0477,PROV-OAKSUMMIT,Quercus macrocarpa,unavailable,https://oaksummitnursery.ca/products/bur-oak-seeds-quercus-macrocarpa,SRC-0444,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0478,PROV-OAKSUMMIT,Pinus banksiana,unavailable,https://oaksummitnursery.ca/products/jack-pine-seeds-pinus-banksiana,SRC-0445,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0479,PROV-OAKSUMMIT,Abies balsamea,unavailable,https://oaksummitnursery.ca/products/balsam-fir-seeds-abies-balsamea-50-seeds,SRC-0446,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0480,PROV-OAKSUMMIT,Viburnum lentago,unavailable,https://oaksummitnursery.ca/products/nannyberry-viburnum-lentago-zone-3,SRC-0447,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0481,PROV-OAKSUMMIT,Prunus nigra,unavailable,https://oaksummitnursery.ca/products/canada-wild-plum-seeds-prunus-nigra-8-seeds,SRC-0448,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0482,PROV-OAKSUMMIT,Helianthus tuberosus,unavailable,https://oaksummitnursery.ca/products/jerusalem-artichoke-seeds-helianthus-tuberosus-sunchoke-15-seeds,SRC-0449,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0483,PROV-OAKSUMMIT,Prunus americana,unavailable,https://oaksummitnursery.ca/products/american-plum-seeds-prunus-americana-cold-plum-trees-zone-3,SRC-0450,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0484,PROV-OAKSUMMIT,Viburnum trilobum,unavailable,https://oaksummitnursery.ca/products/highbush-cranberry-viburnum-trilobum-american-cranberry-zone-3-40-seeds,SRC-0451,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0485,PROV-OAKSUMMIT,Juniperus virginiana,unavailable,https://oaksummitnursery.ca/products/eastern-red-cedar-juniperus-virginiana-aromatic-cedar-tree-seeds-100-seeds,SRC-0452,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0486,PROV-OAKSUMMIT,Actaea racemosa,unavailable,https://oaksummitnursery.ca/products/black-cohosh-seeds-actaea-racemosa-75-seeds,SRC-0453,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0487,PROV-OAKSUMMIT,Verbena hastata,unavailable,https://oaksummitnursery.ca/products/blue-vervain-seeds-american-vervain-verbena-hastata-native-perennial-herb-500-seeds,SRC-0454,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0488,PROV-OAKSUMMIT,Aronia melanocarpa,unavailable,https://oaksummitnursery.ca/products/black-chokeberry-seeds-aronia-melanocarpa-50-seeds,SRC-0455,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0489,PROV-OAKSUMMIT,Ribes aureum,unavailable,https://oaksummitnursery.ca/products/golden-currant-ribes-aureum-clove-currant-native-perennial-berry-bush-zone-3-100-seeds,SRC-0456,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0490,PROV-OAKSUMMIT,Picea pungens,unavailable,https://oaksummitnursery.ca/products/blue-spruce-seeds-picea-pungens-zone-3-50-seeds,SRC-0457,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0491,PROV-OAKSUMMIT,Scutellaria lateriflora,unavailable,https://oaksummitnursery.ca/products/american-skullcap-seeds-blue-skullcap-seeds-scutellaria-lateriflora-100-seeds,SRC-0458,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0492,PROV-OAKSUMMIT,Symphyotrichum novae-angliae,unavailable,https://oaksummitnursery.ca/products/new-england-aster-symphyotrichum-novae-angliae-native-perennial-flower-100-seeds,SRC-0459,pending_review,Auto-approved supplier row via apply_provider_sandbox.
BCNPPD-0493,PROV-OAKSUMMIT,Maianthemum canadense,unavailable,https://oaksummitnursery.ca/products/canada-mayflower-wild-lily-of-the-valley-maianthemum-canadense,SRC-0460,pending_review,Auto-approved supplier row via apply_provider_sandbox.
