approval_id,sandbox_table,provider_id,botanical_name,common_name,species_id,approval_status,target_action,attribute_name,attribute_value,evidence_confidence,source_url,supplier_status,product_url,mowability_score,reviewer,review_date,review_notes,candidate_status,vancouver_eligibility_status,product_category,candidate_reason,sandbox_review_status,sandbox_notes
PA-DRAFT-0071,candidate_attributes.csv,PROV-SATIN,American winter cress,,,approved,add_species,tags,"BLOOMTIME_Apr-Jun, FEATURE_attracts pollinators, FEATURE_butterfly host, FEATURE_butterfly-friendly, FORM_forb, HABIT_biennial, HABIT_perennial, HABITAT_coastal/salty, HABITAT_meadow, HABITAT_rocky, HEIGHT_up to 0.5 m, Julia's Orangetip, LIGHT_sun, Mustard, Sara's Orangetip, SEED SOWING TIME_fall, SEED SOWING TIME_spring, SOIL_dry, SOIL_mesic, SOIL_moist",Pending review,https://satinflower.ca/products/american-winter-cress-barbarea-orthoceras,,https://satinflower.ca/products/american-winter-cress-barbarea-orthoceras,,expert reviewer,2026-07-05,Taxonomy review recommended before approval.,,,,,,
PA-DRAFT-0072,candidate_attributes.csv,PROV-SATIN,American winter cress,,,approved,add_species,provider observation type,product_title,Pending review,https://satinflower.ca/products/american-winter-cress-barbarea-orthoceras,,https://satinflower.ca/products/american-winter-cress-barbarea-orthoceras,,expert reviewer,2026-07-05,Taxonomy review recommended before approval.,,,,,,
PA-DRAFT-0073,candidate_attributes.csv,PROV-SATIN,American winter cress,,,approved,add_species,description,"Biennial or short-lived perennial native mustard that is an important host plant for Julia's Orangetip butterfly (also called Sara's Orangetip). Grows in sandy or rocky sites in full sun, especially with winter moisture.",Pending review,https://satinflower.ca/products/american-winter-cress-barbarea-orthoceras,,https://satinflower.ca/products/american-winter-cress-barbarea-orthoceras,,expert reviewer,2026-07-05,Taxonomy review recommended before approval.,,,,,,
PA-DRAFT-0074,candidate_attributes.csv,PROV-SATIN,American winter cress,,,approved,add_species,plant details habitat,"Rocky slopes, meadows, and shorelines",Pending review,https://satinflower.ca/products/american-winter-cress-barbarea-orthoceras,,https://satinflower.ca/products/american-winter-cress-barbarea-orthoceras,,expert reviewer,2026-07-05,Taxonomy review recommended before approval.,,,,,,
PA-DRAFT-0075,candidate_attributes.csv,PROV-SATIN,American winter cress,,,approved,add_species,plant details light,Full sun,Pending review,https://satinflower.ca/products/american-winter-cress-barbarea-orthoceras,,https://satinflower.ca/products/american-winter-cress-barbarea-orthoceras,,expert reviewer,2026-07-05,Taxonomy review recommended before approval.,,,,,,
PA-DRAFT-0076,candidate_attributes.csv,PROV-SATIN,American winter cress,,,approved,add_species,plant details moisture,Dry to moist (seepage),Pending review,https://satinflower.ca/products/american-winter-cress-barbarea-orthoceras,,https://satinflower.ca/products/american-winter-cress-barbarea-orthoceras,,expert reviewer,2026-07-05,Taxonomy review recommended before approval.,,,,,,
PA-DRAFT-0077,candidate_attributes.csv,PROV-SATIN,American winter cress,,,approved,add_species,plant details height,20 - 60 cm,Pending review,https://satinflower.ca/products/american-winter-cress-barbarea-orthoceras,,https://satinflower.ca/products/american-winter-cress-barbarea-orthoceras,,expert reviewer,2026-07-05,Taxonomy review recommended before approval.,,,,,,
PA-DRAFT-0078,candidate_attributes.csv,PROV-SATIN,American winter cress,,,approved,add_species,plant details flowering,March to May,Pending review,https://satinflower.ca/products/american-winter-cress-barbarea-orthoceras,,https://satinflower.ca/products/american-winter-cress-barbarea-orthoceras,,expert reviewer,2026-07-05,Taxonomy review recommended before approval.,,,,,,
PA-DRAFT-0079,candidate_attributes.csv,PROV-SATIN,American winter cress,,,approved,add_species,plant details habit,Biennial or short-lived perennial forb,Pending review,https://satinflower.ca/products/american-winter-cress-barbarea-orthoceras,,https://satinflower.ca/products/american-winter-cress-barbarea-orthoceras,,expert reviewer,2026-07-05,Taxonomy review recommended before approval.,,,,,,
PA-DRAFT-0080,candidate_attributes.csv,PROV-SATIN,American winter cress,,,approved,add_species,plant details feature,Host plant for Julia's Orangetip butterfly,Pending review,https://satinflower.ca/products/american-winter-cress-barbarea-orthoceras,,https://satinflower.ca/products/american-winter-cress-barbarea-orthoceras,,expert reviewer,2026-07-05,Taxonomy review recommended before approval.,,,,,,
PA-DRAFT-0081,candidate_attributes.csv,PROV-SATIN,American winter cress,,,approved,add_species,plant details companion plants,"Grassland Saxifrage, Small-flowered Blue-eyed Mary, Sea Blush",Pending review,https://satinflower.ca/products/american-winter-cress-barbarea-orthoceras,,https://satinflower.ca/products/american-winter-cress-barbarea-orthoceras,,expert reviewer,2026-07-05,Taxonomy review recommended before approval.,,,,,,
PA-DRAFT-0082,candidate_attributes.csv,PROV-SATIN,American winter cress,,,approved,add_species,seed details seeds packet,~535,Pending review,https://satinflower.ca/products/american-winter-cress-barbarea-orthoceras,,https://satinflower.ca/products/american-winter-cress-barbarea-orthoceras,,expert reviewer,2026-07-05,Taxonomy review recommended before approval.,,,,,,
PA-DRAFT-0083,candidate_attributes.csv,PROV-SATIN,American winter cress,,,approved,add_species,seed details seeds gram,~990,Pending review,https://satinflower.ca/products/american-winter-cress-barbarea-orthoceras,,https://satinflower.ca/products/american-winter-cress-barbarea-orthoceras,,expert reviewer,2026-07-05,Taxonomy review recommended before approval.,,,,,,
PA-DRAFT-0084,candidate_attributes.csv,PROV-SATIN,American winter cress,,,approved,add_species,seed details seeds square meter,600,Pending review,https://satinflower.ca/products/american-winter-cress-barbarea-orthoceras,,https://satinflower.ca/products/american-winter-cress-barbarea-orthoceras,,expert reviewer,2026-07-05,Taxonomy review recommended before approval.,,,,,,
PA-DRAFT-0085,candidate_attributes.csv,PROV-SATIN,American winter cress,,,approved,add_species,seed details square meters gram,1.65,Pending review,https://satinflower.ca/products/american-winter-cress-barbarea-orthoceras,,https://satinflower.ca/products/american-winter-cress-barbarea-orthoceras,,expert reviewer,2026-07-05,Taxonomy review recommended before approval.,,,,,,
PA-DRAFT-0086,candidate_attributes.csv,PROV-SATIN,American winter cress,,,approved,add_species,seed details cost gram,$4.00 (when purchased in bulk; min $25),Pending review,https://satinflower.ca/products/american-winter-cress-barbarea-orthoceras,,https://satinflower.ca/products/american-winter-cress-barbarea-orthoceras,,expert reviewer,2026-07-05,Taxonomy review recommended before approval.,,,,,,
PA-DRAFT-0087,candidate_attributes.csv,PROV-SATIN,American winter cress,,,approved,add_species,seed details sowing time,Sow in fall or early spring for germination in the same season,Pending review,https://satinflower.ca/products/american-winter-cress-barbarea-orthoceras,,https://satinflower.ca/products/american-winter-cress-barbarea-orthoceras,,expert reviewer,2026-07-05,Taxonomy review recommended before approval.,,,,,,
PA-DRAFT-0088,candidate_attributes.csv,PROV-SATIN,American winter cress,,,approved,add_species,seed details seeding info,Details coming soon,Pending review,https://satinflower.ca/products/american-winter-cress-barbarea-orthoceras,,https://satinflower.ca/products/american-winter-cress-barbarea-orthoceras,,expert reviewer,2026-07-05,Taxonomy review recommended before approval.,,,,,,
PA-DRAFT-0089,candidate_species.csv,PROV-SATIN,Antennaria howellii,Howell's Pussytoes,,approved,add_species,,,Pending review,https://satinflower.ca/products/antennaria-howellii,,https://satinflower.ca/products/antennaria-howellii,,expert reviewer,2026-07-05,Draft species-level decision; export from the static app after expert review.,,,,,,
PA-DRAFT-0090,supplier_availability.csv,PROV-SATIN,Antennaria howellii,,,approved,add_species,,,Pending review,https://satinflower.ca/products/antennaria-howellii,available,https://satinflower.ca/products/antennaria-howellii,,expert reviewer,2026-07-05,Draft supplier row; approve only with the species decision.,,,,,,
PA-DRAFT-0091,candidate_attributes.csv,PROV-SATIN,Antennaria howellii,,,approved,add_species,product title,Antennaria howellii (Howell's Pussytoes),Pending review,https://satinflower.ca/products/antennaria-howellii,,https://satinflower.ca/products/antennaria-howellii,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-0092,candidate_attributes.csv,PROV-SATIN,Antennaria howellii,,,approved,add_species,product type,plant,Pending review,https://satinflower.ca/products/antennaria-howellii,,https://satinflower.ca/products/antennaria-howellii,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-0093,candidate_attributes.csv,PROV-SATIN,Antennaria howellii,,,approved,add_species,tags,"BLOOMTIME_Apr-Jun, FEATURE_butterfly host, FEATURE_butterfly-friendly, FEATURE_deer-resistant, FEATURE_partially evergreen, FORM_forb, HABIT_mat-forming, HABIT_perennial, HABITAT_meadow, HABITAT_rocky, HABITAT_woodland, HEIGHT_up to 0.5 m, LIGHT_part shade, LIGHT_sun, SEED SOWING TIME_fall, SEED SOWING TIME_spring, SOIL_dry, SOIL_mesic",Pending review,https://satinflower.ca/products/antennaria-howellii,,https://satinflower.ca/products/antennaria-howellii,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-0094,candidate_attributes.csv,PROV-SATIN,Antennaria howellii,,,approved,add_species,provider observation type,product_title,Pending review,https://satinflower.ca/products/antennaria-howellii,,https://satinflower.ca/products/antennaria-howellii,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-0095,candidate_attributes.csv,PROV-SATIN,Antennaria howellii,,,approved,add_species,description,"Low-growing perennial of rocky woodlands and meadow with soft, woolly-hairy foliage and gently stoloniferous.",Pending review,https://satinflower.ca/products/antennaria-howellii,,https://satinflower.ca/products/antennaria-howellii,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-0096,candidate_attributes.csv,PROV-SATIN,Antennaria howellii,,,approved,add_species,plant details habitat,Rocky woodlands and meadows,Pending review,https://satinflower.ca/products/antennaria-howellii,,https://satinflower.ca/products/antennaria-howellii,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-0097,candidate_attributes.csv,PROV-SATIN,Antennaria howellii,,,approved,add_species,plant details light,Full sun to part shade,Pending review,https://satinflower.ca/products/antennaria-howellii,,https://satinflower.ca/products/antennaria-howellii,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-0098,candidate_attributes.csv,PROV-SATIN,Antennaria howellii,,,approved,add_species,plant details moisture,Dry to mesic,Pending review,https://satinflower.ca/products/antennaria-howellii,,https://satinflower.ca/products/antennaria-howellii,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-0099,candidate_attributes.csv,PROV-SATIN,Antennaria howellii,,,approved,add_species,plant details height,15 - 35 cm,Pending review,https://satinflower.ca/products/antennaria-howellii,,https://satinflower.ca/products/antennaria-howellii,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-0100,candidate_attributes.csv,PROV-SATIN,Antennaria howellii,,,approved,add_species,plant details flowering,April to May,Pending review,https://satinflower.ca/products/antennaria-howellii,,https://satinflower.ca/products/antennaria-howellii,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-0101,candidate_attributes.csv,PROV-SATIN,Antennaria howellii,,,approved,add_species,plant details habit,Mat-forming perennial forb,Pending review,https://satinflower.ca/products/antennaria-howellii,,https://satinflower.ca/products/antennaria-howellii,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-0102,candidate_attributes.csv,PROV-SATIN,Antennaria howellii,,,approved,add_species,plant details feature,"Butterfly host, deer-resistant, partially evergreen",Pending review,https://satinflower.ca/products/antennaria-howellii,,https://satinflower.ca/products/antennaria-howellii,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-0103,candidate_attributes.csv,PROV-SATIN,Antennaria howellii,,,approved,add_species,plant details companion plants,"Wild Strawberry , Broad-leaved Shootingstar , Western Buttercup , Blue Wildrye",Pending review,https://satinflower.ca/products/antennaria-howellii,,https://satinflower.ca/products/antennaria-howellii,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-0104,candidate_attributes.csv,PROV-SATIN,Antennaria howellii,,,approved,add_species,seed details seeds packet,280,Pending review,https://satinflower.ca/products/antennaria-howellii,,https://satinflower.ca/products/antennaria-howellii,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-0105,candidate_attributes.csv,PROV-SATIN,Antennaria howellii,,,approved,add_species,seed details seeds gram,"9,333",Pending review,https://satinflower.ca/products/antennaria-howellii,,https://satinflower.ca/products/antennaria-howellii,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-0106,candidate_attributes.csv,PROV-SATIN,Antennaria howellii,,,approved,add_species,seed details seeds square meter,Details coming soon,Pending review,https://satinflower.ca/products/antennaria-howellii,,https://satinflower.ca/products/antennaria-howellii,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
PA-DRAFT-0107,candidate_attributes.csv,PROV-SATIN,Antennaria howellii,,,approved,add_species,seed details square meters gram,Details coming soon,Pending review,https://satinflower.ca/products/antennaria-howellii,,https://satinflower.ca/products/antennaria-howellii,,expert reviewer,2026-07-05,Attribute rows default to deferred pending row-level review.,,,,,,
